plot,field,year,date,score,flight_date,image_filename
1557,C7B,2025,7/1/25,5.0,7/1/25,20250701_C7B_01557.jpg
4298,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04298.jpg
940,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_00940.jpg
1723,C6B,2024,7/19/24,6.5,7/18/24,20240718_C6B_01723.jpg
702,C7B,2025,6/30/25,6.5,7/1/25,20250701_C7B_00702.jpg
6029,C10,2025,7/8/25,5.0,7/7/25,20250707_C10_06029.jpg
3517,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03517.jpg
680,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_00680.jpg
4628,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04628.jpg
4970,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04970.jpg
4430,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_04430.jpg
1894,C6B,2024,7/19/24,4.5,7/18/24,20240718_C6B_01894.jpg
2867,C7B,2025,7/8/25,8.5,7/7/25,20250707_C7B_02867.jpg
6761,C10,2025,7/8/25,8.0,7/7/25,20250707_C10_06761.jpg
323,C7B,2025,7/18/25,4.5,7/18/25,20250718_C7B_00323.jpg
4243,B7A,2024,7/30/24,2.0,7/27/24,20240727_B7A_04243.jpg
1714,C7B,2025,7/19/25,2.0,7/18/25,20250718_C7B_01714.jpg
379,C6B,2024,7/29/24,2.0,7/26/24,20240726_C6B_00379.jpg
1215,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01215.jpg
5516,B7A,2024,7/11/24,8.0,7/10/24,20240710_B7A_05516.jpg
4539,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_04539.jpg
4504,B7A,2024,7/30/24,3.0,7/27/24,20240727_B7A_04504.jpg
978,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00978.jpg
516,C7B,2025,7/18/25,5.5,7/18/25,20250718_C7B_00516.jpg
39,C7B,2025,7/4/25,8.0,7/4/25,20250704_C7B_00039.jpg
1886,C6B,2024,7/29/24,2.0,7/26/24,20240726_C6B_01886.jpg
2002,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_02002.jpg
4479,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04479.jpg
1773,C7B,2025,7/7/25,5.5,7/7/25,20250707_C7B_01773.jpg
4532,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04532.jpg
5824,C10,2025,7/1/25,7.5,6/28/25,20250628_C10_05824.jpg
2007,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_02007.jpg
2838,C7B,2025,7/8/25,7.0,7/7/25,20250707_C7B_02838.jpg
3825,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_03825.jpg
5247,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05247.jpg
815,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00815.jpg
2694,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_02694.jpg
5443,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05443.jpg
1295,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01295.jpg
3909,B7A,2024,7/30/24,2.0,7/27/24,20240727_B7A_03909.jpg
479,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00479.jpg
1209,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01209.jpg
650,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00650.jpg
5031,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_05031.jpg
2637,C7B,2025,7/13/25,5.0,7/12/25,20250712_C7B_02637.jpg
4048,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04048.jpg
2702,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_02702.jpg
4253,C10,2025,7/7/25,6.0,7/7/25,20250707_C10_04253.jpg
4663,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_04663.jpg
712,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00712.jpg
6031,C10,2025,7/8/25,4.5,7/7/25,20250707_C10_06031.jpg
5347,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_05347.jpg
5253,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_05253.jpg
1785,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_01785.jpg
5587,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_05587.jpg
1886,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01886.jpg
6015,C10,2025,7/11/25,7.5,7/11/25,20250711_C10_06015.jpg
4361,C10,2025,7/7/25,4.5,7/7/25,20250707_C10_04361.jpg
4655,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_04655.jpg
5838,C10,2025,7/11/25,8.0,7/11/25,20250711_C10_05838.jpg
5818,C10,2025,7/1/25,8.0,6/28/25,20250628_C10_05818.jpg
2883,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_02883.jpg
4126,C10,2025,7/7/25,4.0,7/7/25,20250707_C10_04126.jpg
4295,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04295.jpg
5050,C10,2025,7/20/25,1.5,7/21/25,20250721_C10_05050.jpg
1028,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01028.jpg
3067,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03067.jpg
6851,C10,2025,7/3/25,6.5,7/4/25,20250704_C10_06851.jpg
4483,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04483.jpg
424,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00424.jpg
5622,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_05622.jpg
5444,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05444.jpg
1555,C6B,2024,7/29/24,8.5,7/26/24,20240726_C6B_01555.jpg
1567,C7B,2025,7/1/25,5.0,7/1/25,20250701_C7B_01567.jpg
5725,C10,2025,7/8/25,4.0,7/7/25,20250707_C10_05725.jpg
3045,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03045.jpg
5049,C6B,2024,7/1/24,8.0,7/3/24,20240703_C6B_05049.jpg
4085,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04085.jpg
4508,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04508.jpg
4991,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04991.jpg
1455,C6B,2024,7/19/24,4.5,7/18/24,20240718_C6B_01455.jpg
4350,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04350.jpg
4340,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_04340.jpg
5564,C10,2025,7/20/25,1.5,7/21/25,20250721_C10_05564.jpg
4171,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04171.jpg
2034,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_02034.jpg
1734,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_01734.jpg
1608,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01608.jpg
377,C6B,2024,7/29/24,2.0,7/26/24,20240726_C6B_00377.jpg
6735,C10,2025,7/3/25,8.0,7/4/25,20250704_C10_06735.jpg
3862,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_03862.jpg
7,C7B,2025,7/11/25,7.0,7/10/25,20250710_C7B_00007.jpg
4279,C10,2025,6/30/25,7.5,6/28/25,20250628_C10_04279.jpg
2808,C7B,2025,7/18/25,6.0,7/18/25,20250718_C7B_02808.jpg
809,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00809.jpg
4825,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04825.jpg
1739,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_01739.jpg
4360,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_04360.jpg
4725,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_04725.jpg
4388,C10,2025,7/7/25,5.5,7/7/25,20250707_C10_04388.jpg
4703,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04703.jpg
4510,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_04510.jpg
5779,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05779.jpg
447,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_00447.jpg
4722,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_04722.jpg
698,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00698.jpg
4233,B7A,2024,7/30/24,3.5,7/27/24,20240727_B7A_04233.jpg
1652,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_01652.jpg
1206,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01206.jpg
3972,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_03972.jpg
5532,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05532.jpg
1427,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01427.jpg
1643,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01643.jpg
4754,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04754.jpg
287,C7B,2025,7/18/25,5.5,7/18/25,20250718_C7B_00287.jpg
1860,C7B,2025,7/7/25,4.5,7/7/25,20250707_C7B_01860.jpg
740,C7B,2025,7/10/25,6.5,7/10/25,20250710_C7B_00740.jpg
4350,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04350.jpg
4480,B7A,2024,7/30/24,2.0,7/27/24,20240727_B7A_04480.jpg
3921,B7A,2024,7/30/24,3.0,7/27/24,20240727_B7A_03921.jpg
1764,C7B,2025,7/19/25,7.0,7/18/25,20250718_C7B_01764.jpg
2692,C6B,2024,7/30/24,5.0,8/2/24,20240802_C6B_02692.jpg
4000,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04000.jpg
3035,C6B,2024,7/30/24,2.5,8/2/24,20240802_C6B_03035.jpg
484,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00484.jpg
337,C7B,2025,7/4/25,5.5,7/4/25,20250704_C7B_00337.jpg
1219,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01219.jpg
1668,C7B,2025,7/7/25,4.0,7/7/25,20250707_C7B_01668.jpg
3799,C6B,2024,7/30/24,2.5,8/2/24,20240802_C6B_03799.jpg
5282,C10,2025,7/11/25,3.0,7/11/25,20250711_C10_05282.jpg
4223,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04223.jpg
700,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00700.jpg
1861,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01861.jpg
1926,C7B,2025,7/19/25,3.5,7/18/25,20250718_C7B_01926.jpg
4387,C10,2025,7/7/25,7.5,7/7/25,20250707_C10_04387.jpg
4139,B7A,2024,7/15/24,4.0,7/16/24,20240716_B7A_04139.jpg
5713,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05713.jpg
2757,C7B,2025,7/8/25,8.0,7/7/25,20250707_C7B_02757.jpg
1396,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01396.jpg
5463,C10,2025,7/20/25,5.0,7/21/25,20250721_C10_05463.jpg
5813,C10,2025,7/1/25,7.0,6/28/25,20250628_C10_05813.jpg
5601,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_05601.jpg
2870,C6B,2024,7/15/24,5.0,7/18/24,20240718_C6B_02870.jpg
4111,B7A,2024,7/15/24,7.5,7/16/24,20240716_B7A_04111.jpg
5812,C10,2025,7/8/25,6.0,7/7/25,20250707_C10_05812.jpg
4898,C10,2025,7/20/25,5.0,7/21/25,20250721_C10_04898.jpg
1240,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01240.jpg
2843,C7B,2025,7/13/25,7.0,7/12/25,20250712_C7B_02843.jpg
4374,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04374.jpg
1916,C7B,2025,7/19/25,5.5,7/18/25,20250718_C7B_01916.jpg
640,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_00640.jpg
2028,C6B,2024,7/29/24,2.0,7/26/24,20240726_C6B_02028.jpg
4694,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04694.jpg
5593,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05593.jpg
198,C7B,2025,7/10/25,4.5,7/10/25,20250710_C7B_00198.jpg
5615,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_05615.jpg
2889,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_02889.jpg
5727,C10,2025,7/1/25,6.5,6/28/25,20250628_C10_05727.jpg
2528,C6B,2024,7/18/24,4.5,7/18/24,20240718_C6B_02528.jpg
4499,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04499.jpg
4296,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_04296.jpg
5004,C6B,2024,7/11/24,8.0,7/10/24,20240710_C6B_05004.jpg
1877,C7B,2025,7/7/25,5.5,7/7/25,20250707_C7B_01877.jpg
4292,C10,2025,7/19/25,2.5,7/18/25,20250718_C10_04292.jpg
496,C7B,2025,7/10/25,8.0,7/10/25,20250710_C7B_00496.jpg
771,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00771.jpg
595,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00595.jpg
1725,C6B,2024,7/29/24,8.0,7/26/24,20240726_C6B_01725.jpg
6013,C10,2025,7/8/25,5.0,7/7/25,20250707_C10_06013.jpg
947,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00947.jpg
653,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00653.jpg
4748,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04748.jpg
1195,C6B,2024,7/29/24,7.0,7/26/24,20240726_C6B_01195.jpg
5036,C6B,2024,7/27/24,7.5,7/26/24,20240726_C6B_05036.jpg
1251,C7B,2025,7/10/25,4.5,7/10/25,20250710_C7B_01251.jpg
1286,C6B,2024,7/29/24,2.5,7/26/24,20240726_C6B_01286.jpg
4341,C10,2025,7/7/25,7.0,7/7/25,20250707_C10_04341.jpg
820,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00820.jpg
1191,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01191.jpg
264,C7B,2025,6/30/25,5.5,7/1/25,20250701_C7B_00264.jpg
4300,C10,2025,6/30/25,6.5,6/28/25,20250628_C10_04300.jpg
1722,C7B,2025,7/7/25,5.5,7/7/25,20250707_C7B_01722.jpg
2799,C7B,2025,7/18/25,8.0,7/18/25,20250718_C7B_02799.jpg
1174,C6B,2024,7/29/24,1.5,7/26/24,20240726_C6B_01174.jpg
5814,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_05814.jpg
509,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00509.jpg
6663,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06663.jpg
4676,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_04676.jpg
4102,C10,2025,7/19/25,4.5,7/18/25,20250718_C10_04102.jpg
3492,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03492.jpg
524,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00524.jpg
5129,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05129.jpg
5952,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_05952.jpg
6670,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06670.jpg
1023,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_01023.jpg
1103,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_01103.jpg
1246,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01246.jpg
4189,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_04189.jpg
6046,C10,2025,7/8/25,5.0,7/7/25,20250707_C10_06046.jpg
1236,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01236.jpg
1804,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01804.jpg
768,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00768.jpg
4018,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04018.jpg
5921,C10,2025,7/1/25,7.5,6/28/25,20250628_C10_05921.jpg
4217,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_04217.jpg
1883,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_01883.jpg
5718,C10,2025,7/1/25,6.0,6/28/25,20250628_C10_05718.jpg
4389,B7A,2024,7/15/24,7.5,7/16/24,20240716_B7A_04389.jpg
1851,C7B,2025,7/7/25,5.5,7/7/25,20250707_C7B_01851.jpg
1511,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01511.jpg
3519,C6B,2024,7/15/24,7.5,7/18/24,20240718_C6B_03519.jpg
1876,C7B,2025,7/19/25,3.0,7/18/25,20250718_C7B_01876.jpg
4560,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04560.jpg
4202,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_04202.jpg
4645,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_04645.jpg
4154,C10,2025,6/30/25,6.5,6/28/25,20250628_C10_04154.jpg
4423,C10,2025,6/30/25,6.0,6/28/25,20250628_C10_04423.jpg
1148,C6B,2024,7/19/24,6.5,7/18/24,20240718_C6B_01148.jpg
4129,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04129.jpg
6024,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_06024.jpg
1524,C7B,2025,7/10/25,6.5,7/10/25,20250710_C7B_01524.jpg
2840,C7B,2025,6/30/25,8.0,7/1/25,20250701_C7B_02840.jpg
5170,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_05170.jpg
2008,C7B,2025,7/19/25,5.5,7/18/25,20250718_C7B_02008.jpg
1964,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01964.jpg
6700,C10,2025,7/18/25,6.5,7/18/25,20250718_C10_06700.jpg
1475,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_01475.jpg
3650,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03650.jpg
4081,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04081.jpg
5356,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_05356.jpg
4523,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04523.jpg
1384,C6B,2024,7/29/24,8.0,7/26/24,20240726_C6B_01384.jpg
4515,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04515.jpg
5158,C10,2025,7/20/25,1.0,7/21/25,20250721_C10_05158.jpg
1964,C6B,2024,7/29/24,2.0,7/26/24,20240726_C6B_01964.jpg
5452,C10,2025,7/20/25,4.0,7/21/25,20250721_C10_05452.jpg
3176,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03176.jpg
2047,C7B,2025,7/19/25,4.0,7/18/25,20250718_C7B_02047.jpg
630,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00630.jpg
3715,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03715.jpg
1709,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_01709.jpg
4228,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04228.jpg
461,C6B,2024,7/29/24,6.0,7/26/24,20240726_C6B_00461.jpg
3285,C6B,2024,7/30/24,3.0,8/2/24,20240802_C6B_03285.jpg
4441,C10,2025,7/7/25,5.0,7/7/25,20250707_C10_04441.jpg
4794,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_04794.jpg
289,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00289.jpg
5674,C10,2025,7/8/25,5.5,7/7/25,20250707_C10_05674.jpg
5459,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05459.jpg
4870,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_04870.jpg
1044,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01044.jpg
4241,C10,2025,6/30/25,5.5,6/28/25,20250628_C10_04241.jpg
1498,C6B,2024,7/29/24,8.5,7/26/24,20240726_C6B_01498.jpg
1135,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01135.jpg
310,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_00310.jpg
1817,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01817.jpg
6846,C10,2025,7/8/25,8.0,7/7/25,20250707_C10_06846.jpg
4796,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04796.jpg
6734,C10,2025,7/14/25,8.0,7/14/25,20250714_C10_06734.jpg
5602,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_05602.jpg
2679,C7B,2025,7/8/25,7.5,7/7/25,20250707_C7B_02679.jpg
3108,C6B,2024,7/30/24,3.0,8/2/24,20240802_C6B_03108.jpg
281,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00281.jpg
4388,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04388.jpg
738,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_00738.jpg
1067,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_01067.jpg
1431,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01431.jpg
297,C7B,2025,7/4/25,6.0,7/4/25,20250704_C7B_00297.jpg
5923,C10,2025,7/19/25,7.0,7/18/25,20250718_C10_05923.jpg
5507,B7A,2024,7/27/24,5.0,7/27/24,20240727_B7A_05507.jpg
137,C7B,2025,7/18/25,4.5,7/18/25,20250718_C7B_00137.jpg
1072,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01072.jpg
3503,C6B,2024,7/15/24,7.0,7/18/24,20240718_C6B_03503.jpg
1478,C6B,2024,7/29/24,7.0,7/26/24,20240726_C6B_01478.jpg
750,C7B,2025,7/10/25,8.0,7/10/25,20250710_C7B_00750.jpg
4292,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04292.jpg
2844,C7B,2025,7/8/25,7.0,7/7/25,20250707_C7B_02844.jpg
6043,C10,2025,7/8/25,3.5,7/7/25,20250707_C10_06043.jpg
1089,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01089.jpg
1053,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01053.jpg
198,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00198.jpg
5630,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05630.jpg
4023,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04023.jpg
1400,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01400.jpg
2133,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_02133.jpg
191,C6B,2024,7/29/24,6.5,7/26/24,20240726_C6B_00191.jpg
2009,C7B,2025,7/19/25,5.0,7/18/25,20250718_C7B_02009.jpg
745,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00745.jpg
1271,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01271.jpg
3375,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03375.jpg
966,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_00966.jpg
1768,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01768.jpg
4108,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_04108.jpg
6767,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06767.jpg
1601,C7B,2025,7/18/25,1.5,7/18/25,20250718_C7B_01601.jpg
2858,C7B,2025,7/8/25,6.5,7/7/25,20250707_C7B_02858.jpg
4335,C10,2025,7/11/25,7.0,7/11/25,20250711_C10_04335.jpg
1513,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01513.jpg
1179,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01179.jpg
5226,C10,2025,7/20/25,1.5,7/21/25,20250721_C10_05226.jpg
1783,C7B,2025,7/7/25,4.0,7/7/25,20250707_C7B_01783.jpg
1058,C7B,2025,7/18/25,7.0,7/18/25,20250718_C7B_01058.jpg
5475,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_05475.jpg
1652,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01652.jpg
6011,C10,2025,7/8/25,2.0,7/7/25,20250707_C10_06011.jpg
5309,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_05309.jpg
1908,C7B,2025,7/7/25,7.0,7/7/25,20250707_C7B_01908.jpg
975,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_00975.jpg
4190,B7A,2024,7/30/24,3.5,7/27/24,20240727_B7A_04190.jpg
610,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00610.jpg
1750,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_01750.jpg
5065,C6B,2024,7/1/24,8.0,7/3/24,20240703_C6B_05065.jpg
1353,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_01353.jpg
250,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00250.jpg
622,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00622.jpg
412,C7B,2025,6/30/25,5.5,7/1/25,20250701_C7B_00412.jpg
1947,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01947.jpg
560,C7B,2025,6/30/25,6.5,7/1/25,20250701_C7B_00560.jpg
4742,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04742.jpg
6017,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_06017.jpg
4529,C10,2025,7/20/25,1.5,7/21/25,20250721_C10_04529.jpg
4184,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_04184.jpg
906,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00906.jpg
137,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00137.jpg
301,C7B,2025,7/4/25,4.0,7/4/25,20250704_C7B_00301.jpg
1001,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01001.jpg
2713,C6B,2024,7/30/24,3.0,8/2/24,20240802_C6B_02713.jpg
4254,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04254.jpg
649,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00649.jpg
4455,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_04455.jpg
1700,C7B,2025,7/19/25,3.0,7/18/25,20250718_C7B_01700.jpg
2006,C6B,2024,7/29/24,8.5,7/26/24,20240726_C6B_02006.jpg
4088,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_04088.jpg
4518,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04518.jpg
599,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00599.jpg
897,C6B,2024,7/19/24,5.5,7/18/24,20240718_C6B_00897.jpg
1275,C7B,2025,7/18/25,4.5,7/18/25,20250718_C7B_01275.jpg
4973,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04973.jpg
839,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_00839.jpg
4581,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04581.jpg
1140,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_01140.jpg
1114,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_01114.jpg
232,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00232.jpg
1996,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01996.jpg
1212,C7B,2025,7/18/25,1.5,7/18/25,20250718_C7B_01212.jpg
420,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00420.jpg
3475,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03475.jpg
4922,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04922.jpg
