plot,field,year,date,score,flight_date,image_filename
1849,C7B,2025,7/19/25,1.0,7/18/25,20250718_C7B_01849.jpg
2799,C7B,2025,6/30/25,9.0,7/1/25,20250701_C7B_02799.jpg
5709,C10,2025,7/1/25,7.0,6/28/25,20250628_C10_05709.jpg
634,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00634.jpg
1563,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01563.jpg
73,C7B,2025,7/4/25,5.5,7/4/25,20250704_C7B_00073.jpg
5081,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_05081.jpg
5996,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_05996.jpg
4072,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_04072.jpg
7490,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_07490.jpg
7344,G3,2023,7/20/23,5.0,7/20/23,20230720_G3_07344.jpg
6632,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06632.jpg
5549,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05549.jpg
6639,C10,2025,7/8/25,5.0,7/7/25,20250707_C10_06639.jpg
7482,G3,2023,7/26/23,5.5,7/27/23,20230727_G3_07482.jpg
4273,C10,2025,6/30/25,7.5,6/28/25,20250628_C10_04273.jpg
214,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00214.jpg
231,C7B,2025,7/4/25,7.0,7/4/25,20250704_C7B_00231.jpg
4970,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04970.jpg
1611,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_01611.jpg
5192,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_05192.jpg
5761,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_05761.jpg
8033,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_08033.jpg
158,C7B,2025,6/30/25,4.0,7/1/25,20250701_C7B_00158.jpg
5993,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_05993.jpg
1639,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01639.jpg
2810,C7B,2025,7/18/25,7.5,7/18/25,20250718_C7B_02810.jpg
457,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00457.jpg
486,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00486.jpg
1088,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01088.jpg
7406,G3,2023,7/20/23,6.5,7/20/23,20230720_G3_07406.jpg
475,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00475.jpg
2832,C7B,2025,7/18/25,7.5,7/18/25,20250718_C7B_02832.jpg
1717,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_01717.jpg
5607,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05607.jpg
2854,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_02854.jpg
7505,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07505.jpg
889,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00889.jpg
4250,C10,2025,6/30/25,6.0,6/28/25,20250628_C10_04250.jpg
1331,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01331.jpg
4810,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04810.jpg
4457,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04457.jpg
7321,G3,2023,7/20/23,7.0,7/20/23,20230720_G3_07321.jpg
4129,C10,2025,6/30/25,5.5,6/28/25,20250628_C10_04129.jpg
226,C7B,2025,7/4/25,7.5,7/4/25,20250704_C7B_00226.jpg
4830,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04830.jpg
8101,G3,2023,7/26/23,4.5,7/27/23,20230727_G3_08101.jpg
5634,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05634.jpg
5052,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05052.jpg
1454,C7B,2025,7/1/25,5.0,7/1/25,20250701_C7B_01454.jpg
1164,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01164.jpg
1977,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01977.jpg
7325,G3,2023,7/26/23,7.0,7/27/23,20230727_G3_07325.jpg
983,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_00983.jpg
9864,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09864.jpg
4467,C10,2025,7/1/25,6.5,6/28/25,20250628_C10_04467.jpg
5095,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05095.jpg
1529,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01529.jpg
5073,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05073.jpg
7402,G3,2023,7/20/23,7.0,7/20/23,20230720_G3_07402.jpg
6778,C10,2025,7/14/25,8.0,7/14/25,20250714_C10_06778.jpg
7480,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_07480.jpg
4675,C10,2025,7/20/25,2.5,7/21/25,20250721_C10_04675.jpg
9968,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09968.jpg
5056,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_05056.jpg
7393,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_07393.jpg
7511,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07511.jpg
1211,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01211.jpg
1077,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01077.jpg
3101,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_03101.jpg
10042,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_10042.jpg
5965,C10,2025,7/19/25,2.5,7/18/25,20250718_C10_05965.jpg
1818,C7B,2025,7/19/25,2.0,7/18/25,20250718_C7B_01818.jpg
1363,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_01363.jpg
106,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00106.jpg
11280,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11280.jpg
4807,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04807.jpg
2868,C7B,2025,7/8/25,8.0,7/7/25,20250707_C7B_02868.jpg
5822,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05822.jpg
6758,C10,2025,7/3/25,7.5,7/4/25,20250704_C10_06758.jpg
579,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00579.jpg
595,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00595.jpg
5267,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05267.jpg
5757,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_05757.jpg
811,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00811.jpg
5062,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_05062.jpg
4282,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04282.jpg
4580,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_04580.jpg
146,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00146.jpg
4413,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04413.jpg
1847,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_01847.jpg
5572,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_05572.jpg
1802,C7B,2025,7/7/25,6.0,7/7/25,20250707_C7B_01802.jpg
9875,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09875.jpg
4284,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04284.jpg
11181,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_11181.jpg
8141,G3,2023,7/20/23,5.0,7/20/23,20230720_G3_08141.jpg
5136,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_05136.jpg
4252,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04252.jpg
5293,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_05293.jpg
4236,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_04236.jpg
1436,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01436.jpg
1068,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_01068.jpg
5000,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05000.jpg
2856,C7B,2025,7/13/25,7.5,7/12/25,20250712_C7B_02856.jpg
3056,G3,2023,7/26/23,7.0,7/27/23,20230727_G3_03056.jpg
1505,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_01505.jpg
5963,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_05963.jpg
5747,C10,2025,7/11/25,8.0,7/11/25,20250711_C10_05747.jpg
1419,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01419.jpg
4171,C10,2025,7/7/25,6.0,7/7/25,20250707_C10_04171.jpg
1949,C7B,2025,7/10/25,8.0,7/10/25,20250710_C7B_01949.jpg
1260,C7B,2025,7/18/25,1.5,7/18/25,20250718_C7B_01260.jpg
1860,C7B,2025,7/19/25,2.0,7/18/25,20250718_C7B_01860.jpg
4477,C10,2025,7/1/25,7.0,6/28/25,20250628_C10_04477.jpg
4683,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04683.jpg
4559,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04559.jpg
5826,C10,2025,7/1/25,6.0,6/28/25,20250628_C10_05826.jpg
5941,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_05941.jpg
9574,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_09574.jpg
5537,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_05537.jpg
6026,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_06026.jpg
705,C7B,2025,7/10/25,3.5,7/10/25,20250710_C7B_00705.jpg
13,C7B,2025,7/4/25,8.0,7/4/25,20250704_C7B_00013.jpg
1265,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01265.jpg
1379,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01379.jpg
345,C7B,2025,7/10/25,4.5,7/10/25,20250710_C7B_00345.jpg
5004,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05004.jpg
5764,C10,2025,7/8/25,7.0,7/7/25,20250707_C10_05764.jpg
651,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00651.jpg
27,C7B,2025,6/30/25,8.0,7/1/25,20250701_C7B_00027.jpg
5939,C10,2025,7/8/25,4.0,7/7/25,20250707_C10_05939.jpg
1200,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01200.jpg
4356,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_04356.jpg
4452,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04452.jpg
1059,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01059.jpg
4820,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_04820.jpg
510,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00510.jpg
4728,C10,2025,7/20/25,5.0,7/21/25,20250721_C10_04728.jpg
4746,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04746.jpg
4818,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04818.jpg
4888,C10,2025,7/20/25,2.5,7/21/25,20250721_C10_04888.jpg
4600,C10,2025,7/20/25,2.5,7/21/25,20250721_C10_04600.jpg
8152,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_08152.jpg
4434,C10,2025,7/19/25,5.0,7/18/25,20250718_C10_04434.jpg
174,C7B,2025,7/10/25,4.5,7/10/25,20250710_C7B_00174.jpg
6849,C10,2025,7/3/25,7.5,7/4/25,20250704_C10_06849.jpg
93,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_00093.jpg
7211,G3,2023,7/26/23,4.0,7/27/23,20230727_G3_07211.jpg
5373,C10,2025,7/20/25,1.5,7/21/25,20250721_C10_05373.jpg
4472,C10,2025,7/1/25,6.0,6/28/25,20250628_C10_04472.jpg
5398,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05398.jpg
7540,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07540.jpg
4017,C10,2025,7/19/25,8.0,7/18/25,20250718_C10_04017.jpg
4299,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04299.jpg
3096,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_03096.jpg
2760,C7B,2025,7/8/25,8.5,7/7/25,20250707_C7B_02760.jpg
1842,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01842.jpg
4073,C10,2025,7/19/25,5.5,7/18/25,20250718_C10_04073.jpg
6852,C10,2025,7/18/25,5.0,7/18/25,20250718_C10_06852.jpg
10977,I3B,2023,7/19/23,7.5,7/20/23,20230720_I3B_10977.jpg
6650,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06650.jpg
4779,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04779.jpg
5008,C10,2025,7/11/25,3.0,7/11/25,20250711_C10_05008.jpg
4022,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04022.jpg
832,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00832.jpg
10724,I3B,2023,7/19/23,4.5,7/20/23,20230720_I3B_10724.jpg
5665,C10,2025,7/8/25,4.0,7/7/25,20250707_C10_05665.jpg
4790,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04790.jpg
5613,C10,2025,7/11/25,7.0,7/11/25,20250711_C10_05613.jpg
1319,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_01319.jpg
5715,C10,2025,7/8/25,5.0,7/7/25,20250707_C10_05715.jpg
2860,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_02860.jpg
1116,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01116.jpg
1021,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01021.jpg
820,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_00820.jpg
524,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00524.jpg
1960,C7B,2025,7/19/25,2.5,7/18/25,20250718_C7B_01960.jpg
11163,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_11163.jpg
941,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00941.jpg
10971,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_10971.jpg
10980,I3B,2023,7/19/23,7.0,7/20/23,20230720_I3B_10980.jpg
987,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_00987.jpg
4827,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_04827.jpg
2786,C7B,2025,7/13/25,6.0,7/12/25,20250712_C7B_02786.jpg
543,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00543.jpg
5175,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05175.jpg
91,C7B,2025,7/4/25,5.5,7/4/25,20250704_C7B_00091.jpg
5914,C10,2025,7/19/25,1.0,7/18/25,20250718_C10_05914.jpg
5166,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_05166.jpg
1630,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01630.jpg
1510,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_01510.jpg
3134,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_03134.jpg
6727,C10,2025,7/18/25,7.0,7/18/25,20250718_C10_06727.jpg
314,C7B,2025,7/4/25,7.5,7/4/25,20250704_C7B_00314.jpg
4441,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04441.jpg
7278,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_07278.jpg
1318,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_01318.jpg
11003,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_11003.jpg
928,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00928.jpg
1878,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_01878.jpg
5214,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05214.jpg
4088,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_04088.jpg
363,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00363.jpg
7359,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_07359.jpg
6759,C10,2025,7/18/25,6.0,7/18/25,20250718_C10_06759.jpg
4564,C10,2025,7/20/25,3.5,7/21/25,20250721_C10_04564.jpg
98,C7B,2025,7/4/25,7.0,7/4/25,20250704_C7B_00098.jpg
5553,C10,2025,7/11/25,7.0,7/11/25,20250711_C10_05553.jpg
5403,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05403.jpg
10873,I3B,2023,7/19/23,7.0,7/20/23,20230720_I3B_10873.jpg
9852,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09852.jpg
1548,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_01548.jpg
1412,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01412.jpg
1924,C7B,2025,7/19/25,2.0,7/18/25,20250718_C7B_01924.jpg
3032,G3,2023,7/26/23,7.5,7/27/23,20230727_G3_03032.jpg
6657,C10,2025,7/14/25,3.5,7/14/25,20250714_C10_06657.jpg
1581,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01581.jpg
7219,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_07219.jpg
4322,C10,2025,7/7/25,6.0,7/7/25,20250707_C10_04322.jpg
9575,I3B,2023,7/12/23,7.0,7/13/23,20230713_I3B_09575.jpg
1786,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_01786.jpg
10356,I3B,2023,7/25/23,3.5,7/27/23,20230727_I3B_10356.jpg
6669,C10,2025,7/14/25,5.0,7/14/25,20250714_C10_06669.jpg
605,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00605.jpg
5995,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_05995.jpg
1595,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_01595.jpg
6029,C10,2025,7/8/25,5.0,7/7/25,20250707_C10_06029.jpg
2049,C7B,2025,7/7/25,7.0,7/7/25,20250707_C7B_02049.jpg
914,C7B,2025,7/18/25,4.5,7/18/25,20250718_C7B_00914.jpg
5839,C10,2025,7/11/25,2.5,7/11/25,20250711_C10_05839.jpg
5431,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_05431.jpg
318,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00318.jpg
501,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00501.jpg
6715,C10,2025,7/18/25,5.0,7/18/25,20250718_C10_06715.jpg
1299,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01299.jpg
11322,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_11322.jpg
5713,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05713.jpg
3069,G3,2023,7/19/23,7.5,7/20/23,20230720_G3_03069.jpg
13,C7B,2025,7/18/25,7.0,7/18/25,20250718_C7B_00013.jpg
4043,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04043.jpg
4098,C10,2025,7/7/25,6.0,7/7/25,20250707_C10_04098.jpg
4009,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_04009.jpg
884,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_00884.jpg
7223,G3,2023,7/19/23,7.5,7/20/23,20230720_G3_07223.jpg
5885,C10,2025,7/1/25,5.0,6/28/25,20250628_C10_05885.jpg
5765,C10,2025,7/8/25,4.0,7/7/25,20250707_C10_05765.jpg
5737,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05737.jpg
4696,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04696.jpg
426,C7B,2025,7/18/25,3.5,7/18/25,20250718_C7B_00426.jpg
1009,C7B,2025,7/18/25,5.5,7/18/25,20250718_C7B_01009.jpg
810,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00810.jpg
631,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00631.jpg
150,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00150.jpg
6018,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_06018.jpg
6709,C10,2025,7/3/25,7.5,7/4/25,20250704_C10_06709.jpg
7538,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07538.jpg
5716,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_05716.jpg
6849,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06849.jpg
561,C7B,2025,7/10/25,6.5,7/10/25,20250710_C7B_00561.jpg
294,C7B,2025,7/4/25,5.5,7/4/25,20250704_C7B_00294.jpg
1866,C7B,2025,7/10/25,4.5,7/10/25,20250710_C7B_01866.jpg
2638,C7B,2025,7/13/25,7.5,7/12/25,20250712_C7B_02638.jpg
4682,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04682.jpg
1357,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_01357.jpg
17,C7B,2025,7/18/25,5.5,7/18/25,20250718_C7B_00017.jpg
626,C7B,2025,7/18/25,4.5,7/18/25,20250718_C7B_00626.jpg
1054,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01054.jpg
5572,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_05572.jpg
4803,C10,2025,7/11/25,7.5,7/11/25,20250711_C10_04803.jpg
390,C7B,2025,6/30/25,5.5,7/1/25,20250701_C7B_00390.jpg
2858,C7B,2025,7/8/25,6.5,7/7/25,20250707_C7B_02858.jpg
2821,C7B,2025,7/13/25,7.5,7/12/25,20250712_C7B_02821.jpg
1561,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01561.jpg
4150,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04150.jpg
4698,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04698.jpg
4284,C10,2025,7/7/25,6.0,7/7/25,20250707_C10_04284.jpg
6710,C10,2025,7/14/25,7.0,7/14/25,20250714_C10_06710.jpg
5440,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05440.jpg
1323,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01323.jpg
1956,C7B,2025,7/7/25,5.5,7/7/25,20250707_C7B_01956.jpg
9636,I3B,2023,7/12/23,6.0,7/13/23,20230713_I3B_09636.jpg
4081,C10,2025,7/7/25,5.0,7/7/25,20250707_C10_04081.jpg
6684,C10,2025,6/30/25,3.0,6/28/25,20250628_C10_06684.jpg
3090,G3,2023,7/26/23,4.0,7/27/23,20230727_G3_03090.jpg
5510,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_05510.jpg
5668,C10,2025,7/11/25,8.0,7/11/25,20250711_C10_05668.jpg
573,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00573.jpg
9738,I3B,2023,7/12/23,4.5,7/13/23,20230713_I3B_09738.jpg
6722,C10,2025,7/18/25,8.0,7/18/25,20250718_C10_06722.jpg
646,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00646.jpg
4870,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_04870.jpg
1488,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01488.jpg
1931,C7B,2025,7/19/25,4.0,7/18/25,20250718_C7B_01931.jpg
7378,G3,2023,7/20/23,7.0,7/20/23,20230720_G3_07378.jpg
3127,G3,2023,7/26/23,7.5,7/27/23,20230727_G3_03127.jpg
11286,I3B,2023,7/19/23,7.5,7/20/23,20230720_I3B_11286.jpg
4351,C10,2025,7/7/25,4.5,7/7/25,20250707_C10_04351.jpg
5622,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05622.jpg
326,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00326.jpg
6832,C10,2025,7/14/25,7.5,7/14/25,20250714_C10_06832.jpg
4240,C10,2025,6/30/25,5.0,6/28/25,20250628_C10_04240.jpg
979,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_00979.jpg
9904,I3B,2023,7/12/23,6.0,7/13/23,20230713_I3B_09904.jpg
790,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00790.jpg
4164,C10,2025,7/19/25,4.5,7/18/25,20250718_C10_04164.jpg
568,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00568.jpg
1785,C7B,2025,7/19/25,4.0,7/18/25,20250718_C7B_01785.jpg
5180,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_05180.jpg
6708,C10,2025,7/14/25,7.5,7/14/25,20250714_C10_06708.jpg
11110,I3B,2023,7/12/23,7.0,7/13/23,20230713_I3B_11110.jpg
4853,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_04853.jpg
1864,C7B,2025,7/7/25,5.5,7/7/25,20250707_C7B_01864.jpg
7466,G3,2023,7/20/23,7.0,7/20/23,20230720_G3_07466.jpg
1124,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01124.jpg
319,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00319.jpg
4524,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_04524.jpg
29,C7B,2025,7/4/25,7.5,7/4/25,20250704_C7B_00029.jpg
8100,G3,2023,7/26/23,5.5,7/27/23,20230727_G3_08100.jpg
6804,C10,2025,7/18/25,5.0,7/18/25,20250718_C10_06804.jpg
4634,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04634.jpg
4672,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04672.jpg
4996,C10,2025,7/11/25,3.0,7/11/25,20250711_C10_04996.jpg
7361,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_07361.jpg
4600,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04600.jpg
1745,C7B,2025,7/7/25,8.0,7/7/25,20250707_C7B_01745.jpg
5233,C10,2025,7/2/25,8.0,7/4/25,20250704_C10_05233.jpg
1501,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_01501.jpg
5258,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05258.jpg
5561,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05561.jpg
15,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00015.jpg
9850,I3B,2023,7/12/23,6.0,7/13/23,20230713_I3B_09850.jpg
5021,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05021.jpg
4193,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04193.jpg
11359,I3B,2023,7/19/23,6.5,7/20/23,20230720_I3B_11359.jpg
1718,C7B,2025,7/7/25,5.5,7/7/25,20250707_C7B_01718.jpg
6807,C10,2025,7/3/25,7.5,7/4/25,20250704_C10_06807.jpg
4502,C10,2025,7/11/25,7.0,7/11/25,20250711_C10_04502.jpg
5266,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_05266.jpg
4609,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_04609.jpg
784,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00784.jpg
6705,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06705.jpg
6671,C10,2025,7/3/25,5.0,7/4/25,20250704_C10_06671.jpg
196,C7B,2025,7/4/25,7.0,7/4/25,20250704_C7B_00196.jpg
812,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00812.jpg
4363,C10,2025,6/30/25,5.0,6/28/25,20250628_C10_04363.jpg
1094,C7B,2025,7/18/25,2.5,7/18/25,20250718_C7B_01094.jpg
10750,I3B,2023,7/19/23,5.0,7/20/23,20230720_I3B_10750.jpg
8033,G3,2023,7/19/23,7.0,7/20/23,20230720_G3_08033.jpg
833,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_00833.jpg
5126,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05126.jpg
