plot,field,year,date,score,flight_date,image_filename,signed_days_diff
783,C7B,2025,6/30/25,6,7/1/25,20250701_C7B_00783.jpg,1
784,C7B,2025,6/30/25,6.5,7/1/25,20250701_C7B_00784.jpg,1
785,C7B,2025,6/30/25,7,7/1/25,20250701_C7B_00785.jpg,1
786,C7B,2025,6/30/25,7,7/1/25,20250701_C7B_00786.jpg,1
787,C7B,2025,6/30/25,6.5,7/1/25,20250701_C7B_00787.jpg,1
788,C7B,2025,6/30/25,6.5,7/1/25,20250701_C7B_00788.jpg,1
789,C7B,2025,6/30/25,6.5,7/1/25,20250701_C7B_00789.jpg,1
790,C7B,2025,6/30/25,6,7/1/25,20250701_C7B_00790.jpg,1
791,C7B,2025,6/30/25,5.5,7/1/25,20250701_C7B_00791.jpg,1
792,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00792.jpg,1
793,C7B,2025,6/30/25,6,7/1/25,20250701_C7B_00793.jpg,1
794,C7B,2025,6/30/25,7,7/1/25,20250701_C7B_00794.jpg,1
795,C7B,2025,6/30/25,7,7/1/25,20250701_C7B_00795.jpg,1
796,C7B,2025,6/30/25,7,7/1/25,20250701_C7B_00796.jpg,1
797,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00797.jpg,1
798,C7B,2025,6/30/25,6,7/1/25,20250701_C7B_00798.jpg,1
799,C7B,2025,6/30/25,7,7/1/25,20250701_C7B_00799.jpg,1
800,C7B,2025,6/30/25,6.5,7/1/25,20250701_C7B_00800.jpg,1
801,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00801.jpg,0
802,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00802.jpg,0
803,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00803.jpg,0
804,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00804.jpg,0
805,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00805.jpg,0
806,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00806.jpg,0
807,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00807.jpg,0
808,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00808.jpg,0
809,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00809.jpg,0
810,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00810.jpg,0
811,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00811.jpg,0
812,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00812.jpg,0
813,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00813.jpg,0
814,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00814.jpg,0
815,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00815.jpg,0
816,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00816.jpg,0
817,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00817.jpg,0
818,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00818.jpg,0
819,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00819.jpg,0
820,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00820.jpg,0
821,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00821.jpg,0
822,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00822.jpg,0
823,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00823.jpg,0
824,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00824.jpg,0
825,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00825.jpg,0
827,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00827.jpg,0
828,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00828.jpg,0
829,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00829.jpg,0
830,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00830.jpg,0
831,C7B,2025,7/1/25,5,7/1/25,20250701_C7B_00831.jpg,0
832,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00832.jpg,0
833,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00833.jpg,0
834,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00834.jpg,0
835,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00835.jpg,0
836,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00836.jpg,0
837,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00837.jpg,0
838,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00838.jpg,0
839,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00839.jpg,0
840,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00840.jpg,0
841,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00841.jpg,0
842,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00842.jpg,0
843,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00843.jpg,0
844,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00844.jpg,0
845,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00845.jpg,0
846,C7B,2025,7/1/25,5,7/1/25,20250701_C7B_00846.jpg,0
847,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00847.jpg,0
848,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00848.jpg,0
849,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00849.jpg,0
850,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00850.jpg,0
852,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00852.jpg,0
853,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00853.jpg,0
854,C7B,2025,7/1/25,4.5,7/1/25,20250701_C7B_00854.jpg,0
855,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00855.jpg,0
856,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00856.jpg,0
857,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00857.jpg,0
858,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00858.jpg,0
860,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00860.jpg,0
861,C7B,2025,7/1/25,5,7/1/25,20250701_C7B_00861.jpg,0
862,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00862.jpg,0
863,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00863.jpg,0
864,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00864.jpg,0
865,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00865.jpg,0
866,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00866.jpg,0
867,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00867.jpg,0
868,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00868.jpg,0
870,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00870.jpg,0
871,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00871.jpg,0
872,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00872.jpg,0
873,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00873.jpg,0
874,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00874.jpg,0
875,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00875.jpg,0
876,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00876.jpg,0
877,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00877.jpg,0
878,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00878.jpg,0
879,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00879.jpg,0
880,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00880.jpg,0
881,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00881.jpg,0
882,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00882.jpg,0
883,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00883.jpg,0
884,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00884.jpg,0
885,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00885.jpg,0
887,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00887.jpg,0
888,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00888.jpg,0
889,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00889.jpg,0
890,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00890.jpg,0
891,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00891.jpg,0
892,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00892.jpg,0
893,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00893.jpg,0
894,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00894.jpg,0
895,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00895.jpg,0
896,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00896.jpg,0
897,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00897.jpg,0
898,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00898.jpg,0
899,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00899.jpg,0
900,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00900.jpg,0
901,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00901.jpg,0
902,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00902.jpg,0
903,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00903.jpg,0
904,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00904.jpg,0
905,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00905.jpg,0
906,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00906.jpg,0
907,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00907.jpg,0
908,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00908.jpg,0
909,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00909.jpg,0
910,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00910.jpg,0
911,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00911.jpg,0
912,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00912.jpg,0
913,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00913.jpg,0
914,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00914.jpg,0
915,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00915.jpg,0
917,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00917.jpg,0
918,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00918.jpg,0
920,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00920.jpg,0
921,C7B,2025,7/1/25,5,7/1/25,20250701_C7B_00921.jpg,0
922,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00922.jpg,0
923,C7B,2025,7/1/25,8,7/1/25,20250701_C7B_00923.jpg,0
924,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00924.jpg,0
925,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00925.jpg,0
926,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00926.jpg,0
927,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00927.jpg,0
928,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00928.jpg,0
929,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00929.jpg,0
931,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00931.jpg,0
932,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00932.jpg,0
933,C7B,2025,7/1/25,5,7/1/25,20250701_C7B_00933.jpg,0
934,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00934.jpg,0
935,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00935.jpg,0
936,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00936.jpg,0
937,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00937.jpg,0
938,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00938.jpg,0
939,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00939.jpg,0
940,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00940.jpg,0
941,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00941.jpg,0
942,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00942.jpg,0
943,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00943.jpg,0
944,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00944.jpg,0
945,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00945.jpg,0
946,C7B,2025,7/1/25,8,7/1/25,20250701_C7B_00946.jpg,0
947,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00947.jpg,0
948,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00948.jpg,0
949,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00949.jpg,0
950,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00950.jpg,0
951,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00951.jpg,0
952,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00952.jpg,0
953,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00953.jpg,0
954,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00954.jpg,0
955,C7B,2025,7/1/25,8,7/1/25,20250701_C7B_00955.jpg,0
956,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00956.jpg,0
957,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00957.jpg,0
958,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00958.jpg,0
959,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00959.jpg,0
960,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00960.jpg,0
961,C7B,2025,7/1/25,8,7/1/25,20250701_C7B_00961.jpg,0
962,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00962.jpg,0
963,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00963.jpg,0
964,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00964.jpg,0
965,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00965.jpg,0
966,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00966.jpg,0
967,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00967.jpg,0
968,C7B,2025,7/1/25,8,7/1/25,20250701_C7B_00968.jpg,0
970,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00970.jpg,0
971,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00971.jpg,0
972,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00972.jpg,0
973,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00973.jpg,0
974,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00974.jpg,0
975,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00975.jpg,0
976,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00976.jpg,0
977,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_00977.jpg,0
978,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00978.jpg,0
979,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00979.jpg,0
980,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00980.jpg,0
981,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00981.jpg,0
982,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00982.jpg,0
983,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00983.jpg,0
984,C7B,2025,7/1/25,4,7/1/25,20250701_C7B_00984.jpg,0
985,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00985.jpg,0
986,C7B,2025,7/1/25,8,7/1/25,20250701_C7B_00986.jpg,0
987,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00987.jpg,0
989,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00989.jpg,0
990,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00990.jpg,0
991,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00991.jpg,0
992,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00992.jpg,0
993,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00993.jpg,0
994,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_00994.jpg,0
995,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00995.jpg,0
996,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00996.jpg,0
997,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_00997.jpg,0
998,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00998.jpg,0
999,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_00999.jpg,0
1000,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01000.jpg,0
1001,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01001.jpg,0
1002,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01002.jpg,0
1003,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01003.jpg,0
1004,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01004.jpg,0
1006,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01006.jpg,0
1007,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01007.jpg,0
1008,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01008.jpg,0
1009,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01009.jpg,0
1010,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01010.jpg,0
1011,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01011.jpg,0
1012,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01012.jpg,0
1013,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01013.jpg,0
1014,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01014.jpg,0
1015,C7B,2025,7/1/25,5,7/1/25,20250701_C7B_01015.jpg,0
1016,C7B,2025,7/1/25,4.5,7/1/25,20250701_C7B_01016.jpg,0
1017,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01017.jpg,0
1018,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01018.jpg,0
1019,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01019.jpg,0
1020,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01020.jpg,0
1021,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01021.jpg,0
1022,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01022.jpg,0
1023,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01023.jpg,0
1024,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01024.jpg,0
1025,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01025.jpg,0
1026,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01026.jpg,0
1027,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01027.jpg,0
1028,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01028.jpg,0
1030,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01030.jpg,0
1031,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01031.jpg,0
1032,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01032.jpg,0
1033,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01033.jpg,0
1034,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01034.jpg,0
1035,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01035.jpg,0
1036,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01036.jpg,0
1037,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01037.jpg,0
1038,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01038.jpg,0
1039,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01039.jpg,0
1040,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01040.jpg,0
1041,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01041.jpg,0
1042,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01042.jpg,0
1043,C7B,2025,7/1/25,8,7/1/25,20250701_C7B_01043.jpg,0
1044,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01044.jpg,0
1045,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01045.jpg,0
1046,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01046.jpg,0
1047,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01047.jpg,0
1048,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01048.jpg,0
1050,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01050.jpg,0
1051,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01051.jpg,0
1052,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01052.jpg,0
1053,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01053.jpg,0
1054,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01054.jpg,0
1055,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01055.jpg,0
1056,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01056.jpg,0
1057,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01057.jpg,0
1058,C7B,2025,7/1/25,8,7/1/25,20250701_C7B_01058.jpg,0
1059,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01059.jpg,0
1060,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01060.jpg,0
1061,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01061.jpg,0
1062,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01062.jpg,0
1063,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01063.jpg,0
1064,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01064.jpg,0
1065,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01065.jpg,0
1066,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01066.jpg,0
1067,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01067.jpg,0
1068,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01068.jpg,0
1070,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01070.jpg,0
1071,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01071.jpg,0
1072,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01072.jpg,0
1073,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01073.jpg,0
1074,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01074.jpg,0
1075,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01075.jpg,0
1076,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01076.jpg,0
1077,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01077.jpg,0
1078,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01078.jpg,0
1079,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01079.jpg,0
1080,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01080.jpg,0
1081,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01081.jpg,0
1082,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01082.jpg,0
1083,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01083.jpg,0
1084,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01084.jpg,0
1085,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01085.jpg,0
1086,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01086.jpg,0
1087,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01087.jpg,0
1088,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01088.jpg,0
1089,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01089.jpg,0
1090,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01090.jpg,0
1091,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01091.jpg,0
1092,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01092.jpg,0
1093,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01093.jpg,0
1094,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01094.jpg,0
1095,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01095.jpg,0
1096,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01096.jpg,0
1098,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01098.jpg,0
1099,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01099.jpg,0
1100,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01100.jpg,0
1101,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01101.jpg,0
1102,C7B,2025,7/1/25,5,7/1/25,20250701_C7B_01102.jpg,0
1103,C7B,2025,7/1/25,8,7/1/25,20250701_C7B_01103.jpg,0
1104,C7B,2025,7/1/25,5,7/1/25,20250701_C7B_01104.jpg,0
1105,C7B,2025,7/1/25,5,7/1/25,20250701_C7B_01105.jpg,0
1106,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01106.jpg,0
1107,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01107.jpg,0
1108,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01108.jpg,0
1109,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01109.jpg,0
1110,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01110.jpg,0
1111,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01111.jpg,0
1112,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01112.jpg,0
1113,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01113.jpg,0
1114,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01114.jpg,0
1115,C7B,2025,7/1/25,5,7/1/25,20250701_C7B_01115.jpg,0
1116,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01116.jpg,0
1117,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01117.jpg,0
1118,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01118.jpg,0
1119,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01119.jpg,0
1120,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01120.jpg,0
1121,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01121.jpg,0
1122,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01122.jpg,0
1123,C7B,2025,7/1/25,5,7/1/25,20250701_C7B_01123.jpg,0
1124,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01124.jpg,0
1125,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01125.jpg,0
1126,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01126.jpg,0
1127,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01127.jpg,0
1128,C7B,2025,7/1/25,6,7/1/25,20250701_C7B_01128.jpg,0
1130,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01130.jpg,0
1131,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01131.jpg,0
1132,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01132.jpg,0
1133,C7B,2025,7/1/25,8,7/1/25,20250701_C7B_01133.jpg,0
1134,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01134.jpg,0
1135,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01135.jpg,0
1136,C7B,2025,7/1/25,8,7/1/25,20250701_C7B_01136.jpg,0
1137,C7B,2025,7/1/25,7,7/1/25,20250701_C7B_01137.jpg,0
