plot,field,year,date,score,flight_date,image_filename,signed_days_diff,_abs_path
4080,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_04080.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04080.jpg
7207,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07207.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07207.jpg
11072,I3B,2023,7/12/23,7.0,7/13/23,20230713_I3B_11072.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_11072.jpg
3591,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03591.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03591.jpg
3797,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_03797.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03797.jpg
9703,I3B,2023,7/12/23,4.5,7/13/23,20230713_I3B_09703.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09703.jpg
4625,B7A,2024,7/15/24,6.0,7/16/24,20240716_B7A_04625.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04625.jpg
3574,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03574.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03574.jpg
10989,I3B,2023,7/19/23,7.0,7/20/23,20230720_I3B_10989.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10989.jpg
7455,G3,2023,7/26/23,6.5,7/27/23,20230727_G3_07455.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07455.jpg
814,C6B,2024,7/19/24,6.5,7/18/24,20240718_C6B_00814.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00814.jpg
3550,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03550.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03550.jpg
703,C6B,2024,7/29/24,7.0,7/26/24,20240726_C6B_00703.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00703.jpg
4283,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04283.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04283.jpg
10955,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_10955.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10955.jpg
7352,G3,2023,7/20/23,7.0,7/20/23,20230720_G3_07352.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07352.jpg
8004,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_08004.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08004.jpg
4424,B7A,2024,7/15/24,4.5,7/16/24,20240716_B7A_04424.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04424.jpg
730,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_00730.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00730.jpg
11014,I3B,2023,7/19/23,7.5,7/20/23,20230720_I3B_11014.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11014.jpg
7274,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_07274.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07274.jpg
4426,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04426.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04426.jpg
11221,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11221.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11221.jpg
10392,I3B,2023,7/25/23,4.0,7/27/23,20230727_I3B_10392.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10392.jpg
285,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00285.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00285.jpg
10296,I3B,2023,7/25/23,6.0,7/27/23,20230727_I3B_10296.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10296.jpg
5565,B7A,2024,7/11/24,8.0,7/10/24,20240710_B7A_05565.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240710_B7A_05565.jpg
11157,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_11157.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_11157.jpg
9698,I3B,2023,7/12/23,4.0,7/13/23,20230713_I3B_09698.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09698.jpg
1956,C6B,2024,7/19/24,5.0,7/18/24,20240718_C6B_01956.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01956.jpg
4472,B7A,2024,7/15/24,7.5,7/16/24,20240716_B7A_04472.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04472.jpg
7451,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_07451.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07451.jpg
10390,I3B,2023,7/25/23,5.5,7/27/23,20230727_I3B_10390.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10390.jpg
2112,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_02112.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02112.jpg
2827,C6B,2024,7/30/24,5.0,8/2/24,20240802_C6B_02827.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_02827.jpg
1385,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01385.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01385.jpg
8012,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_08012.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08012.jpg
555,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00555.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00555.jpg
10282,I3B,2023,7/25/23,5.0,7/27/23,20230727_I3B_10282.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10282.jpg
3543,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03543.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03543.jpg
1843,C6B,2024,7/19/24,5.0,7/18/24,20240718_C6B_01843.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01843.jpg
8103,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_08103.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08103.jpg
11345,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11345.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11345.jpg
7255,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07255.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07255.jpg
9962,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09962.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09962.jpg
3595,C6B,2024,7/30/24,2.5,8/2/24,20240802_C6B_03595.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03595.jpg
9592,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_09592.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09592.jpg
11261,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_11261.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11261.jpg
7373,G3,2023,7/20/23,5.0,7/20/23,20230720_G3_07373.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07373.jpg
3221,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_03221.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03221.jpg
130,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_00130.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00130.jpg
7256,G3,2023,7/19/23,8.5,7/20/23,20230720_G3_07256.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07256.jpg
3852,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_03852.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_03852.jpg
9784,I3B,2023,7/12/23,4.5,7/13/23,20230713_I3B_09784.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09784.jpg
11346,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11346.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11346.jpg
11222,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11222.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11222.jpg
9924,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09924.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09924.jpg
11175,I3B,2023,7/12/23,7.0,7/13/23,20230713_I3B_11175.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_11175.jpg
3137,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03137.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03137.jpg
11319,I3B,2023,7/19/23,7.5,7/20/23,20230720_I3B_11319.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11319.jpg
10874,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_10874.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10874.jpg
1190,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01190.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01190.jpg
1585,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_01585.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01585.jpg
8024,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_08024.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08024.jpg
2571,C6B,2024,7/1/24,8.5,7/3/24,20240703_C6B_02571.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240703_C6B_02571.jpg
8070,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_08070.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_08070.jpg
3028,G3,2023,7/19/23,7.5,7/20/23,20230720_G3_03028.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03028.jpg
9829,I3B,2023,7/12/23,6.0,7/13/23,20230713_I3B_09829.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09829.jpg
1498,C6B,2024,7/29/24,8.5,7/26/24,20240726_C6B_01498.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01498.jpg
3050,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_03050.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03050.jpg
3723,C6B,2024,7/30/24,3.5,8/2/24,20240802_C6B_03723.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03723.jpg
622,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_00622.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00622.jpg
3808,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03808.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03808.jpg
2552,C6B,2024,7/11/24,8.0,7/10/24,20240710_C6B_02552.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240710_C6B_02552.jpg
410,C6B,2024,7/19/24,6.5,7/18/24,20240718_C6B_00410.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00410.jpg
9637,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_09637.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09637.jpg
9826,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09826.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09826.jpg
3866,B7A,2024,7/30/24,3.0,7/27/24,20240727_B7A_03866.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_03866.jpg
3083,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_03083.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03083.jpg
4136,B7A,2024,7/15/24,6.5,7/16/24,20240716_B7A_04136.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04136.jpg
11017,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11017.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11017.jpg
9726,I3B,2023,7/12/23,4.5,7/13/23,20230713_I3B_09726.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09726.jpg
7272,G3,2023,7/19/23,7.0,7/20/23,20230720_G3_07272.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07272.jpg
4439,B7A,2024,7/30/24,2.0,7/27/24,20240727_B7A_04439.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04439.jpg
7394,G3,2023,7/20/23,6.5,7/20/23,20230720_G3_07394.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_07394.jpg
8091,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_08091.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08091.jpg
107,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00107.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00107.jpg
7528,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07528.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07528.jpg
367,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00367.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00367.jpg
4174,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_04174.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04174.jpg
4086,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04086.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04086.jpg
4577,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04577.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_04577.jpg
3206,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03206.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03206.jpg
2592,C6B,2024,7/30/24,2.0,8/2/24,20240802_C6B_02592.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_02592.jpg
8123,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_08123.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08123.jpg
10283,I3B,2023,7/25/23,3.0,7/27/23,20230727_I3B_10283.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10283.jpg
3859,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_03859.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_03859.jpg
4636,B7A,2024,7/30/24,3.0,7/27/24,20240727_B7A_04636.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04636.jpg
7261,G3,2023,7/26/23,4.0,7/27/23,20230727_G3_07261.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07261.jpg
3074,C6B,2024,7/30/24,3.5,8/2/24,20240802_C6B_03074.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03074.jpg
2559,C6B,2024,7/18/24,6.5,7/18/24,20240718_C6B_02559.jpg,0,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_02559.jpg
4153,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_04153.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240727_B7A_04153.jpg
1575,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01575.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01575.jpg
10811,I3B,2023,7/19/23,7.0,7/20/23,20230720_I3B_10811.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10811.jpg
9857,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09857.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09857.jpg
1459,C6B,2024,7/29/24,1.5,7/26/24,20240726_C6B_01459.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01459.jpg
7425,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07425.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07425.jpg
10047,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_10047.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_10047.jpg
1958,C6B,2024,7/19/24,4.0,7/18/24,20240718_C6B_01958.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01958.jpg
11010,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_11010.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11010.jpg
3005,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_03005.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03005.jpg
704,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_00704.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00704.jpg
3186,G3,2023,7/19/23,7.5,7/20/23,20230720_G3_03186.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_G3_03186.jpg
3413,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03413.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03413.jpg
767,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_00767.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00767.jpg
11027,I3B,2023,7/12/23,7.5,7/13/23,20230713_I3B_11027.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_11027.jpg
9632,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_09632.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09632.jpg
11337,I3B,2023,7/19/23,6.5,7/20/23,20230720_I3B_11337.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11337.jpg
10244,I3B,2023,7/25/23,4.0,7/27/23,20230727_I3B_10244.jpg,2,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_I3B_10244.jpg
3276,C6B,2024,7/30/24,2.0,8/2/24,20240802_C6B_03276.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03276.jpg
84,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00084.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00084.jpg
3690,C6B,2024,7/30/24,5.0,8/2/24,20240802_C6B_03690.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_03690.jpg
8011,G3,2023,7/26/23,4.0,7/27/23,20230727_G3_08011.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08011.jpg
2852,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_02852.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_02852.jpg
8017,G3,2023,7/26/23,4.0,7/27/23,20230727_G3_08017.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_08017.jpg
1479,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_01479.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_01479.jpg
741,C6B,2024,7/29/24,7.0,7/26/24,20240726_C6B_00741.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00741.jpg
7391,G3,2023,7/26/23,7.5,7/27/23,20230727_G3_07391.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_07391.jpg
3362,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03362.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03362.jpg
3891,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_03891.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240716_B7A_03891.jpg
1596,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_01596.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_01596.jpg
9782,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09782.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09782.jpg
11227,I3B,2023,7/19/23,5.0,7/20/23,20230720_I3B_11227.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_11227.jpg
3021,G3,2023,7/26/23,7.5,7/27/23,20230727_G3_03021.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230727_G3_03021.jpg
10727,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_10727.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10727.jpg
10761,I3B,2023,7/19/23,4.5,7/20/23,20230720_I3B_10761.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230720_I3B_10761.jpg
2704,C6B,2024,7/30/24,3.5,8/2/24,20240802_C6B_02704.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240802_C6B_02704.jpg
795,C6B,2024,7/19/24,6.0,7/18/24,20240718_C6B_00795.jpg,-1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_00795.jpg
436,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00436.jpg,-3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240726_C6B_00436.jpg
3428,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03428.jpg,3,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20240718_C6B_03428.jpg
9930,I3B,2023,7/12/23,4.0,7/13/23,20230713_I3B_09930.jpg,1,/mnt/research-projects/j/jlgage/RawUAVData01/uavforslb/final_image/final_sliced/20230713_I3B_09930.jpg
